idx,SPLINE_X,SPLINE_Y,SENSOR_TIMESTAMP,SENSOR_PRESSURE,SENSOR_ALTITUDE,SENSOR_AZIMUTH
2,319.7223815917969,198.71202087402344,1722443389849.257,0.57,0.65,0.66
2,319.76385498046875,198.43614196777344,1722443389849.264,0.59,0.65,0.66
2,319.7561950683594,198.4871826171875,1722443389849.265,0.6,0.65,0.66
2,319.73773193359375,198.6098175048828,1722443389849.269,0.61,0.65,0.66
2,319.7274475097656,198.68832397460938,1722443389849.273,0.62,0.65,0.66
2,319.7261047363281,198.73106384277344,1722443389849.277,0.62,0.65,0.66
2,319.7275695800781,198.78579711914062,1722443389849.281,0.62,0.65,0.66
2,319.72857666015625,198.86520385742188,1722443389849.286,0.62,0.65,0.66
2,319.728759765625,198.96798706054688,1722443389849.291,0.62,0.65,0.66
2,319.71856689453125,199.09356689453125,1722443389849.298,0.62,0.65,0.66
2,319.685302734375,199.25498962402344,1722443389849.299,0.62,0.65,0.66
2,319.62237548828125,199.4590301513672,1722443389849.304,0.62,0.65,0.66
2,319.53741455078125,199.7010955810547,1722443389849.307,0.61,0.65,0.66
2,319.444091796875,199.98416137695312,1722443389849.315,0.61,0.65,0.66
2,319.34222412109375,200.31887817382812,1722443389849.315,0.61,0.65,0.66
2,319.2303771972656,200.73001098632812,1722443389849.32,0.62,0.65,0.66
2,319.1036071777344,201.22752380371094,1722443389849.323,0.62,0.65,0.66
2,318.9622802734375,201.81011962890625,1722443389849.328,0.62,0.65,0.66
2,318.8047180175781,202.4771270751953,1722443389849.331,0.62,0.65,0.66
2,318.62493896484375,203.23046875,1722443389849.335,0.63,0.65,0.66
2,318.4254455566406,204.05857849121094,1722443389849.339,0.63,0.65,0.66
2,318.2189025878906,204.93075561523438,1722443389849.348,0.63,0.65,0.66
2,318.0222473144531,205.81422424316406,1722443389849.349,0.64,0.65,0.66
2,317.83099365234375,206.69070434570312,1722443389849.354,0.64,0.65,0.66
2,317.6366271972656,207.5583953857422,1722443389849.357,0.64,0.65,0.66
2,317.4374084472656,208.42210388183594,1722443389849.364,0.64,0.65,0.66
2,317.25408935546875,209.29515075683594,1722443389849.365,0.64,0.65,0.66
2,317.09613037109375,210.18167114257812,1722443389849.37,0.64,0.65,0.66
2,316.96441650390625,211.08522033691406,1722443389849.373,0.64,0.65,0.66
2,316.8507080078125,212.0048370361328,1722443389849.378,0.64,0.65,0.66
2,316.7520751953125,212.93173217773438,1722443389849.381,0.64,0.65,0.66
2,316.66357421875,213.85800170898438,1722443389849.386,0.65,0.65,0.66
2,316.579833984375,214.773681640625,1722443389849.39,0.65,0.65,0.66
2,316.49603271484375,215.673828125,1722443389849.398,0.65,0.65,0.66
2,316.400634765625,216.54518127441406,1722443389849.399,0.66,0.65,0.66
2,316.29119873046875,217.37896728515625,1722443389849.403,0.66,0.65,0.66
2,316.1648254394531,218.175537109375,1722443389849.408,0.67,0.65,0.66
2,316.033447265625,218.95985412597656,1722443389849.415,0.67,0.65,0.66
2,315.9190979003906,219.75192260742188,1722443389849.416,0.67,0.65,0.66
2,315.83599853515625,220.54469299316406,1722443389849.42,0.67,0.65,0.66
2,315.7749328613281,221.3007049560547,1722443389849.424,0.68,0.65,0.66
2,315.723388671875,221.98133850097656,1722443389849.428,0.68,0.65,0.66
2,315.6814880371094,222.5769805908203,1722443389849.431,0.68,0.65,0.66
2,315.6578369140625,223.11012268066406,1722443389849.436,0.68,0.65,0.66
2,315.6527404785156,223.59654235839844,1722443389849.439,0.68,0.65,0.66
2,315.6575012207031,224.0346221923828,1722443389849.443,0.68,0.65,0.66
2,315.6627197265625,224.40008544921875,1722443389849.45,0.68,0.65,0.66
2,315.66485595703125,224.6804962158203,1722443389849.453,0.68,0.65,0.66
2,315.66485595703125,224.88656616210938,1722443389849.457,0.68,0.65,0.66
2,315.6643981933594,225.04168701171875,1722443389849.461,0.68,0.65,0.66
2,315.6641540527344,225.1537322998047,1722443389849.465,0.6900000000000001,0.65,0.66
2,315.6641540527344,225.2291717529297,1722443389849.47,0.6900000000000001,0.65,0.66
2,315.6641845703125,225.27403259277344,1722443389849.473,0.6900000000000001,0.65,0.66
2,315.6641845703125,225.2992401123047,1722443389849.477,0.6900000000000001,0.65,0.66
2,315.6742858886719,225.3099822998047,1722443389849.481,0.7000000000000001,0.65,0.66
2,315.6979675292969,225.31155395507812,1722443389849.485,0.7000000000000001,0.65,0.66
2,315.7386169433594,225.3084259033203,1722443389849.489,0.7100000000000001,0.65,0.66
2,315.7942199707031,225.3053436279297,1722443389849.493,0.7100000000000001,0.65,0.66
2,315.86566162109375,225.29380798339844,1722443389849.499,0.7200000000000001,0.64,0.7000000000000001
2,315.94903564453125,225.2504425048828,1722443389849.503,0.7200000000000001,0.64,0.7000000000000001
2,316.0486755371094,225.1540069580078,1722443389849.507,0.7300000000000001,0.64,0.7000000000000001
2,316.1715393066406,224.99537658691406,1722443389849.511,0.7300000000000001,0.64,0.7000000000000001
2,316.33251953125,224.77342224121094,1722443389849.515,0.7400000000000001,0.64,0.7000000000000001
2,316.5376281738281,224.4920654296875,1722443389849.519,0.7400000000000001,0.64,0.7000000000000001
2,316.8008728027344,224.14459228515625,1722443389849.524,0.7500000000000001,0.64,0.7000000000000001
2,317.131103515625,223.71595764160156,1722443389849.528,0.7500000000000001,0.64,0.7000000000000001
2,317.5459289550781,223.18887329101562,1722443389849.532,0.7600000000000001,0.64,0.7000000000000001
2,318.0472717285156,222.55917358398438,1722443389849.535,0.7600000000000001,0.64,0.7000000000000001
2,318.63092041015625,221.83277893066406,1722443389849.539,0.7600000000000001,0.65,0.66
2,319.28656005859375,221.02833557128906,1722443389849.543,0.7600000000000001,0.65,0.66
2,320.0051574707031,220.16261291503906,1722443389849.548,0.7700000000000001,0.65,0.66
2,320.75946044921875,219.23216247558594,1722443389849.553,0.7700000000000001,0.65,0.66
2,321.5235900878906,218.2345428466797,1722443389849.558,0.7700000000000001,0.65,0.66
2,322.2740783691406,217.18515014648438,1722443389849.561,0.7700000000000001,0.65,0.66
2,323.01324462890625,216.10874938964844,1722443389849.565,0.7700000000000001,0.65,0.66
2,323.74371337890625,215.01759338378906,1722443389849.57,0.7700000000000001,0.65,0.66
2,324.46728515625,213.9215850830078,1722443389849.573,0.7700000000000001,0.65,0.66
2,325.18731689453125,212.8344268798828,1722443389849.577,0.7700000000000001,0.65,0.66
2,325.8977355957031,211.76950073242188,1722443389849.581,0.7700000000000001,0.65,0.66
2,326.59320068359375,210.7359161376953,1722443389849.586,0.7700000000000001,0.65,0.66
2,327.2726745605469,209.73623657226562,1722443389849.589,0.7700000000000001,0.65,0.66
2,327.9384765625,208.77655029296875,1722443389849.594,0.7700000000000001,0.65,0.66
2,328.5871276855469,207.8689422607422,1722443389849.598,0.7700000000000001,0.65,0.66
2,329.21441650390625,207.02134704589844,1722443389849.604,0.7700000000000001,0.65,0.66
2,329.82354736328125,206.24432373046875,1722443389849.607,0.7700000000000001,0.65,0.66
2,330.4140625,205.53060913085938,1722443389849.611,0.7700000000000001,0.65,0.66
2,330.9912109375,204.87789916992188,1722443389849.615,0.7700000000000001,0.65,0.66
2,331.5543518066406,204.27992248535156,1722443389849.62,0.7700000000000001,0.65,0.66
2,332.1141052246094,203.7410430908203,1722443389849.623,0.7700000000000001,0.65,0.66
2,332.6711730957031,203.256103515625,1722443389849.627,0.7700000000000001,0.65,0.66
2,333.232666015625,202.81199645996094,1722443389849.631,0.7700000000000001,0.65,0.66
2,333.8031921386719,202.3971405029297,1722443389849.635,0.7700000000000001,0.63,0.63
2,334.39019775390625,202.0186309814453,1722443389849.639,0.7700000000000001,0.63,0.63
2,334.9814147949219,201.68850708007812,1722443389849.644,0.7700000000000001,0.63,0.63
2,335.5567932128906,201.4054412841797,1722443389849.649,0.7700000000000001,0.63,0.63
2,336.10211181640625,201.1605224609375,1722443389849.651,0.7700000000000001,0.63,0.63
2,336.6134033203125,200.94625854492188,1722443389849.658,0.7700000000000001,0.63,0.63
2,337.08154296875,200.75772094726562,1722443389849.661,0.7700000000000001,0.65,0.66
2,337.5077209472656,200.59536743164062,1722443389849.665,0.7600000000000001,0.65,0.66
2,337.9088439941406,200.46180725097656,1722443389849.669,0.7600000000000001,0.65,0.66
2,338.30194091796875,200.3566436767578,1722443389849.674,0.7600000000000001,0.65,0.66
2,338.6875,200.280517578125,1722443389849.677,0.7600000000000001,0.65,0.66
